@relation outtrain-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Species numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute Depart numeric
@attribute DewPoint numeric
@attribute WetBulb numeric
@attribute Heat numeric
@attribute Cool numeric
@attribute Sunrise numeric
@attribute Sunset numeric
@attribute CodeSum numeric
@attribute Depth numeric
@attribute Water1 numeric
@attribute SnowFall numeric
@attribute PrecipTotal numeric
@attribute StnPressure numeric
@attribute SeaLevel numeric
@attribute ResultSpeed numeric
@attribute ResultDir numeric
@attribute AvgSpeed numeric
@attribute spray numeric
@attribute WnvPresent {0,1}

@data
1,70,60,65,4,57,60,0,0,542,1744,25,0,-1,0,0.16,29.39,30.12,5.4,11,7.3,0,0
3,70,60,65,4,57,60,0,0,542,1744,25,0,-1,0,0.16,29.39,30.12,5.4,11,7.3,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
2,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
3,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
2,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
2,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
5,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
2,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
3,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
3,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
2,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
3,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
5,59,44,52,-1,46,49,13,0,-1,-1,27,-1,-1,-1,0.59,29.18,29.9,8.8,13,8.7,0,0
1,59,41,50,-8,46,49,15,0,548,1734,19,0,-1,0,0.89,29.13,29.9,9.1,13,9.5,0,0
5,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
5,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
5,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
5,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
5,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
4,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
5,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
4,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
5,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
3,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
3,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
4,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
5,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
3,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
1,69,51,60,-7,56,57,5,0,416,1926,35,0,-1,0,0.52,29.21,29.94,6.4,3,8,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
2,71,51,61,-1,56,58,4,0,-1,-1,41,-1,-1,-1,0.44,29.26,29.92,6.1,1,7.5,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
4,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
3,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
5,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
5,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
3,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
4,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
4,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
4,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,60,71,2,60,64,0,6,416,1929,0,0,-1,0,0,29.13,29.83,5.8,6,6.6,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
1,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
2,82,64,73,-1,60,65,0,8,-1,-1,0,-1,-1,-1,0,29.18,29.81,5.3,7,6.2,0,0
